"Id","Name","Image"
157,"clindamycin_hydrochloride","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc72/images/CORQA97SNCFPJ9LVEN3LX6H!NKVM!QX.JPG"
158,"clindamycin_hydrochloride","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc74/images/CQMDVVJ-!IS8N0VXJG6I9XD!IOVGHDI.JPG"
159,"clindamycin_hydrochloride","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc77/images/CT68OJ7_9_CHXZMSF4AT9WURVCTS9JS.JPG"
160,"clindamycin_hydrochloride","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc81/images/CWB5JT11UY6LM-W-61EQSTN7ZPYPKU.JPG"
161,"clindamycin_hydrochloride","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc87/images/FGETET5KCZ8CHQNX-61DX15X-E6--I.JPG"
162,"clindamycin_hydrochloride","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc8/images/4HRQ7E6!LZIV26B!HTFQZACYXPP6_6.JPG"
163,"clindamycin_hydrochloride","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc91/images/J1AYUM_IEBQKFUBNHNXTX3A71Z5JLV.JPG"
164,"clindamycin_hydrochloride","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc92/images/JQF6M4LV8U1-FI5MF-_1WBCH9U0J77.JPG"
165,"clindamycin_hydrochloride","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc63/images/CFJ05UB2971NB61EAW4LN!YEA8HA0!-.JPG"
166,"clindamycin_hydrochloride","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc87/images/FNC10ZEH_997OBRMIZQFQSEJU!U-5C.JPG"
167,"clindamycin_hydrochloride","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc64/images/CH1V0HEY63OV5JN!JJGSY3V4229_9F4.JPG"
168,"clindamycin_hydrochloride","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc90/images/HL46VAPBKUMVZWJ8UARR8RVYW-WUBS.JPG"
169,"clindamycin_hydrochloride","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc59/images/CC7XZME22FS4A5LA!XUZ3!WYFJFBH7B.JPG"
170,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc13/images/B!3EIADQPLCIOQ77JQ64V3FNSA023O9.JPG"
171,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc17/images/B1RPREXE9WZ-05CCPG_TNAACBIN6XO6.JPG"
172,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc25/images/B98LR-PN7KMRCM07DZP5-!FYODMU3VT.JPG"
173,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc35/images/BI0Q5SIS6E7QAFV-A4TUT61L2Z1GM!C.JPG"
174,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc42/images/BP9AC!MUB04-26CPRMMQE621R_PO-3V.JPG"
175,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc43/images/BQ4UZ06T9IJBSYRB_X-2X8HPX6GQ8YU.JPG"
176,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc49/images/BVUL-V5QF7ENJ!6CNDZYI5OQ2CJWWA8.JPG"
177,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc52/images/BYTL35JJ8YBSJ4!8DQCKQX!9WD6A4W-.JPG"
178,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc54/images/BZ_XO817UKLHNPUNYW40CMDDDFQCSEX.JPG"
179,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc58/images/CBQERJOY3XWPET2U6L2R90UFLI3-59U.JPG"
180,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc61/images/CE9_6KK3YOE0N022O!6-VYTXGF20L22.JPG"
181,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc74/images/CQUH59MY5GSV8AHL9CRI34HXFLWLYZ2.JPG"
182,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc75/images/CRH6CW3D0G7MLWVVPTH-H1T-E7YOT9W.JPG"
183,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc80/images/CVG05L4ET244L7T8Z0DRMS79ZGTL8EY.JPG"
184,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc91/images/J9SX8WCAH1XZ_BLDHIVZ8B-DWCAA0S.JPG"
185,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc94/images/LBT-2Z9V!RK9C7TMRRTFGE2Y-XR4E_.JPG"
186,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc94/images/LYB1G6Z1FTKNZDYVYZ32AAKN4O8GJV.JPG"
187,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc71/images/CN5BZZFFUO17KQGK2HVO7UU6OTX57Z7.JPG"
188,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc65/images/CHISS6VOCSXGOWCAK!HDF25KOPVS0LS.JPG"
189,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc12/images/9-1RGK1GOE7JLQA5XTV3YW3PQ-T5DD.JPG"
190,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc36/images/BJ587NDTTYV--BY!9Z7UVD5CK9RI_DP.JPG"
191,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc85/images/C_97-U11CHLDK8ZTUOOZNG8A!9NDRD.JPG"
192,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc110/images/_9D5R_2F87HFVEO3DHKM94-B4G-PRE.JPG"
193,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc24/images/B8LZL85GR0H0XW!XS2S_TVP!Z_YPPG9.JPG"
194,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc27/images/BBAGX21NH6T-415QPNXWHWDY_RKQW25.JPG"
195,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc2/images/-LL6PIFHJ1-M!BKL_0I6W-_DKMYXQ1.JPG"
196,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc36/images/BJMKMJYLRL3GJUN8IJQM31U25AECAC4.JPG"
197,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc42/images/BOOF2IOLS44XW-BFWEHVT7FU5YM2VR9.JPG"
198,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc45/images/BRSFAT1GUZOZC4UM9Y9Q1V53SFR9KR6.JPG"
199,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc4/images/1GD2G2OV0JMPGJ96!IF575TDPOI5YN.JPG"
200,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc55/images/C067FYPM5KXT602OYO3BJ_RX_IJO2AG.JPG"
201,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc57/images/CAC1MGH_BT-U_UGP45JL97U3F!Q9TR1.JPG"
202,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc60/images/CDCEM-M!SZDX5TP_AT3!IGQXY3CBK6F.JPG"
203,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc73/images/COZO4HBWVBLU77XBOKQ8HOE3!0D!RQW.JPG"
204,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc75/images/CQZ2_I1FAY!U-DRL6S_!A-8!!Z_TRLI.JPG"
205,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc7/images/4FB!VJEY242B1K7E!-GGAH2XB2W000.JPG"
206,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc83/images/CYUMM2F24ULF7XLE8TL_ZOB2-OJYMF6.JPG"
207,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc85/images/CZ_ZEY46D2ESKODCNY7!QHS8XHUX96T.JPG"
208,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc97/images/OA-ZCD978!Y18RILG1QJ_KIWZC91YN.JPG"
209,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc56/images/C95R6CZW4HD7X0Q7LWH!EC6N5I_UMJ.JPG"
210,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc72/images/CO3855!ZC915UKL!_35-7BODIF-_RC8.JPG"
211,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc64/images/CH89E-HNBS5!RGKGYSHUL6UHQH2ER_.JPG"
212,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc85/images/DB4!24_4P6-R05E2LCFOA0WVS3RQ7I.JPG"
213,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc25/images/B8V8UQPLM2JMPKUH07IEPV3Z9LV64FQ.JPG"
214,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc14/images/B!SJA4KRU_L16C30KRB-DNLYVOL9VW6.JPG"
215,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc25/images/B8XFT6!HE6RVCSQ90MHLPCUTZZ5XUZO.JPG"
216,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc85/images/DOK873VNXZA2A0CAIN-MMAGFR3TAL0.JPG"
217,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc83/images/CYHH6HEC0KJ63-18Q!0ORP1V6L0GMJK.JPG"
218,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc21/images/B5G!2IXOGTM6-RF5RH960MY49K048FW.JPG"
219,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc86/images/E5D7E28R1MS0IV6X_E5KS9WQ5_HNDH.JPG"
220,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc109/images/ZZHYIUHE6SAK3QEAK7WYIW90EQ!H2H.JPG"
221,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc12/images/8FH!8G2N4WB_OD8YJ_UI8LV7MUREU4.JPG"
222,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc14/images/B!UQWOX9-J23_I-7MPM4N_GYZGU-I1D.JPG"
223,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc16/images/B0IEPJLJT5ZCTBRUF8ZFRIRSK69J!1.JPG"
224,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc22/images/B66U77_YI5RQ-LRW8_A-T001BY!8Q74.JPG"
225,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc45/images/BS4RURUW-6TAZTKT0UNNGSI!7ORT82W.JPG"
226,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc54/images/B_PCI75DV!LL81X_WKT1ATMVXGOXX9I.JPG"
227,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc60/images/CD3M-IS0XA-HFCGSVYGPPEQAE7UJE8.JPG"
228,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc73/images/CP9XS0EOPDAK_88UDZCMXIQ9ACNX9!5.JPG"
229,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc80/images/CVAL!AVC7!5S2VTS9T18H39QX2EYEG-.JPG"
230,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc80/images/CVG7IYY93U9RV9WCDT7ZTMI6RA0_6Q-.JPG"
231,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc92/images/JG5CO1W-WJGKC1L7HD5Y8HG!0WN!9H.JPG"
232,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc93/images/K_1_V3VM7EQRHPO5NQIV65SIJWSBW!.JPG"
233,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc94/images/LSOZ9XJ1K4MUFC2MSDG-K4UT1C17CK.JPG"
234,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc96/images/NECCF2_QC0DI4MNC-Z8LRO68PZ_7ZZ.JPG"
235,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc97/images/OR9CUEI7WN-DY75U87QM16T3AXN8E3.JPG"
236,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc76/images/CS1IT6-NVC47BIJ25IHJ!HH938WAF_4.JPG"
237,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc11/images/86LRUOWM1ZS!FGBJ4!!O_IV07-F4!J.JPG"
238,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc83/images/CYGO6LQN!QC8LTVRXCEBLNX_32_T529.JPG"
239,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc49/images/BV_8PRFN9HGAKUSOOC86L9OM4MFKGOP.JPG"
240,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc101/images/SC16624D54AEZXPWXWKKFH!2T76F79.JPG"
241,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc13/images/B!5L45HSV!E1R4RWTHGJM4Z!SNZKS53.JPG"
242,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc16/images/B0V0MCM4NGWQFJ_UPVDHZL44WQCVQKZ.JPG"
243,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc18/images/B20_WY_UVIDF2OTQ6HX4ARL-C3JC73D.JPG"
244,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc1/images/!X!DNQH7RL788LW9SM4U1IU-689ZIJ.JPG"
245,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc24/images/B8-8V19PAEKQPWGGXJKKBCQKKP!Y_4I.JPG"
246,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc27/images/BAS39IZU-N7IV5NM37SVJ9B!!B3NAJQ.JPG"
247,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc32/images/BFSO81MKWB-MALKNJKHN0X5MBLAMHZR.JPG"
248,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc40/images/BMOKML-Z7T-JP3JJD23WPOKMF9Z-E2J.JPG"
249,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc50/images/BWWCLQ1NLH09HHQ83NFJ2BK!CYV8HAO.JPG"
250,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc54/images/B_RI!RUZBSP1ZYLHNZJTUJAJ7HN8OYU.JPG"
251,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc65/images/CI5IGJBNX_N-6M_APIWQTBB!2ZZ6A!F.JPG"
252,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc69/images/CLHOGM!8NKWM-QIO2SKH_QJ636SX-6Q.JPG"
253,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc74/images/CPZGC5JXTB7ABB7XAJB5W_QAQPESF-0.JPG"
254,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc75/images/CR9XS3GIMIUCN8!V4LYV5ESQA-V!!GF.JPG"
255,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc91/images/JB3XJ0AHR0IF!M84BGTHWMNWEPPV5E.JPG"
256,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc96/images/NHRZB0LUVMGVB71O!GXVV5!BNBPL8X.JPG"
257,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc55/images/C0L7A2_SYLEC6TQPMX2X56_-AVEG1V7.JPG"
258,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc63/images/CFU55OF37L7K-5O3NQOFSD764DL6WER.JPG"
259,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc51/images/BX19AS3X2SZ3OE!GZN6XHYH4ZYKS8_.JPG"
260,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc62/images/CF5WLQ2W2FXHADUP4CNXV0ZUP_N0!L-.JPG"
261,"glyburide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc93/images/KPP48EXLK!X0E0YDUM!LC8L2MZOA1A.JPG"
262,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc108/images/YL8JHCW3_J33KK-9VBJHMB90W0KT-V.JPG"
263,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc10/images/76WPIB3AXT7ALT1E4DT9XI7BRG33HD.JPG"
264,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc12/images/8HE3Z-981DGVLUC15RVZ6N7RS1G592.JPG"
265,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc21/images/B5MAVN5F!XYT_E2B1F6HZW6I-1NVA!W.JPG"
266,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc29/images/BCTO9754XUPT3LJ1B4_52ODPGLNT4!Z.JPG"
267,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc36/images/BJEEBLLH4ROO786KAU2FFY8BRL9X5IP.JPG"
268,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc43/images/BQ6Y2LEZ82KTRM1K3WDXR2V3FWEW0R_.JPG"
269,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc44/images/BQQ8O29CFQD1A9OYR78ILIDS!1SWT8C.JPG"
270,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc4/images/13W67QAAZLI1NLY5J1L2NLZCABDQ0Z.JPG"
271,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc51/images/BXXWM877HY2HMLK9G!8Q!45W002!3S5.JPG"
272,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc53/images/BZUY18!N5PO84D18NYWGT0UPTKGN6OR.JPG"
273,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc63/images/CFQK_TVE45V448O4SG5_5TWR1SK_7ZP.JPG"
274,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc66/images/CJ1FDUUOJN1NM4A7DN_03W77W8DF0FJ.JPG"
275,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc73/images/CP5IWIV79LB1CB1Z24YY0RIGGV!46OM.JPG"
276,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc99/images/QA7WS1JJ04_0LXP24TZJC6WJ1-55HF.JPG"
277,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc3/images/01L9H4ANM_LQJRVZZ29YU_4!GKUTM2.JPG"
278,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc21/images/B58KRC3_-39BVHDN-SW4FMADQQ6MV!3.JPG"
279,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc47/images/BTZYSU4_T-V0L6ZWO3V-QLGP9QDVJFH.JPG"
280,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc91/images/JA5TS5C3QW5J9QNH7SHN4AS6HIRAGY.JPG"
281,"furosemide","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc98/images/OZ5M_N4N8OIQ8SE_GD7VTAA6GJ64SO.JPG"
282,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc102/images/T28QVZ1N83OSJZRFZ-DTBQ1A0IN7_0.JPG"
283,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc103/images/U3DKQ!W7RZND7N5BD97-!5YTS3!WMP.JPG"
284,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc104/images/UDMJI1G0VL17N7ZN0JYU1YU0LN7H4_.JPG"
285,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc106/images/WM99UKSFG-Q2TI!Y1SZ--G0Z_NU4YU.JPG"
286,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc106/images/WWA3-XYT!7Q!X_U!J90_PKMF1_-FB!.JPG"
287,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc110/images/_UZ-J3PES4TEBBZRQL6KVYQYL7IRGV.JPG"
288,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc11/images/7NN8C7HW8FMTJIA4W1EPNJ!BZJS3VB.JPG"
289,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc14/images/B!PVQ07-74M0JZHQ5IT9ECG_AYYA3S1.JPG"
290,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc16/images/B1--ICWRWE_6CB3!6LZ3KM4X!NRZMN7.JPG"
291,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc17/images/B1M8IC6FM9EGAQ2NN9Q16Q3!H-B3ECJ.JPG"
292,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc19/images/B2VXGBF-NFWR0Q5UI5C43DL0GUDSQHM.JPG"
293,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc1/images/!9DISEFPX9S-EPZYZFHPZ9PMZCHSG_.JPG"
294,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc21/images/B4TMOB0SB6FQUWU18EOWB9YUX_U6Q49.JPG"
295,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc21/images/B5L1NXT!K7RUX_NWGFRSCZMIXPO6V6H.JPG"
296,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc25/images/B9KTKL7V8!2J6N-5W77NOTAY_VH7XU1.JPG"
297,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc29/images/BCMIMXEQBP9QZO5TAAARXH7RT75QYO5.JPG"
298,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc38/images/BL-NAZVT7SCS_TQBMKRN2EZXHQEEASH.JPG"
299,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc39/images/BM8N86PSMUVMABZE8C8N2RZHIFQT15!.JPG"
300,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc40/images/BMOJ279QV130XWSY6GGMU6AVQ!LZ74N.JPG"
301,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc40/images/BN!BVX8UX0EP_36L9ISZ8O2P48TGE_B.JPG"
302,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc41/images/BNNWX6A8KU0MP3QMJ69O2OP0SJCG!ML.JPG"
303,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc42/images/BOT1M92NC42VBG!BHMLV!HD7VXKQIR7.JPG"
304,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc43/images/BP_PBYC1TM325J-E3I2F80NFVSPEU5E.JPG"
305,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc47/images/BTVM76PHP7VIV8QGFE4VRKHHCES2KGC.JPG"
306,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc49/images/BVK9U5HVCLXKDVLIKDFM709VNBR3Q6T.JPG"
307,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc65/images/CHIYSKKYCV6DREC7!J_XN3OB172443M.JPG"
308,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc73/images/CP7O5QIJL3ZMMFSKQ7_XB7!NXV9BPQ1.JPG"
309,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc73/images/CP!UR0_7E31OV0PO06-XEN0QZ5276R0.JPG"
310,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc74/images/CQDLGDA3NC8ZNYJH2ZFPC8QGMRCZA8F.JPG"
311,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc78/images/CTW83_RGEAHMNXTHCRC6PWT3CJFFNAI.JPG"
312,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc7/images/3TFBW997!AX07_6FDCQHZHJ9PV2A01.JPG"
313,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc91/images/ISMT1JUYH1NBLEHKPFATJAFZT4WTPL.JPG"
314,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc95/images/MMPIQK31_-B59CFVQD7UI5NBC8UBLX.JPG"
315,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc97/images/O6EM88LQHZJ5UAQKT7XJN_IEF491ZU.JPG"
316,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc97/images/O!D1ZT50PK_7L!LCDF_O4!45-FQGDI.JPG"
317,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc98/images/P1A1Z0WSSNRON2!Q1T8VOAGNLUKWCG.JPG"
318,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc68/images/CKW86HAX!SS8KPIE81MQ_RNDVNV!91R.JPG"
319,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc1/images/!L0!VSF5WPE7ZN6GLLZLXCO4WXN3!J.JPG"
320,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc30/images/BDR-QE61L35V-36!Q83!VJ_L8!ZUM!L.JPG"
321,"tizanidine_4mg_tablets","https://data.lhncbc.nlm.nih.gov/public/Pills/PillProjectDisc80/images/CW1E8OHS1K8YOO!4GY2GI7SFTA0_0UE.JPG"
